title,text,subject,date,link
"DELFI STUUDIO | Minister ja ""vari"" vaidlevad: põhjaeestlased saavad niikuinii rohkem palka kui lõunaeestlased – las maksavad!","Täna heitlesid Delfi stuudios regionaalminister Janek Mäggi ja tema liigutusi varjuna jälgiv Igor Taro Eesti 200 ridadest. Kummagi lähenemine tekitas arvamustoimetuses vähemalt enne tänast mulje, justkui sooviks regionaalpoliitika spetsialistid Eesti juhtimist veelgi tsentraliseerida. Nõnda alustasid Eesti Päevaleht ja Delfi debatiga sarjast „pärisminister vs. variminister”, kus kummalegi antakse võimalus oma põhiseisukohta kaitsta ja vastaspoolega väidelda. Teemadeks kerkisid muu hulgas haldusreformi esimesed efektid, väikepoodide sulgemine, postkontorite vähenemine, tselluloositehas ja eestlaste tervis. Vastuse leiab ka riukalik küsimus — millises maakonnas on kõige nigelam elada? Debatti juhib Krister Paris.",Delfi,2018-10-29T19:31:43.000Z,https://www.delfi.ee/archive/delfi-stuudio-minister-ja-vari-vaidlevad-pohjaeestlased-saavad-niikuinii-rohkem-palka-kui-lounaeestlased-las-maksavad?id=84156177
OTSEFOTOD | Lõuna-Eesti inimesed peavad tselluloositehase rahvakoosolekut: siinne paberipuu on juba kasutusel!,"Täna kogunesid inimesed Räpina aianduskoolis Lõuna-Eesti inimesed, et arutada võimalikku plaani tselluloositehas Räpina kanti ehitada. OÜ EST-FOR Invest palub Räpina vallavolikogul toetada riigi eriplaneeringu ja mõjude, sealhulgas keskkonnamõju strateegilise hindamise algatamist Räpina valla territooriumil. Planeeringu ja mõjude hindamise eesmärgiks on uurida, kas on võimalik kaaluda Räpina valla territooriumile puidurafineerimistehase püstitamist ja selle toimimiseks vajaliku taristu rajamist. Sama ettepaneku on Est-For teinud ka Setomaa vallale ja Võru vallale. Rahvas kutsus koosolekule ka minister Janek Mäggi ja RMK esindaja, kes kumbki ei tulnud. Koosolekul arutatakse ka tõika, et inimeste hinnangul on Lõuna-Eesti paberipuu juba kasutusel ning tehase tulekul jääksid nendes ettevõtetes töötavad inimesed oma tööst ilma. Kohapeal viibiv Delfi fotograaf kirjeldab, et keegi publikust väidab, et hallipäised mehed, kes otsuse teevad, ei hooli noorte arvamusest, kes lageraiet ja tselluloositehast ei soovi. Andri Võsokovski Räpina vallavolikogust luges ette Räpina Valla visiooni ja rahvas aplodeeris vaikselt. Setomaa vallavolikogu liige Annela Laaneots küsib, kas tehase rajajad ei olnud teadlikud mineraalvee allikatest ja ravimudast, mis siin piirkonnas on või nad teadsid ja neil oli ükskõik? Merca, kes samuti koosolekul viibib, tegi tegi iroonilise kommentaari, et Värska töötajad lähevad siis Estfori tööle.",Delfi,2018-10-23T15:05:19.000Z,https://www.delfi.ee/news/paevauudised/eesti/otsefotod-louna-eesti-inimesed-peavad-tselluloositehase-rahvakoosolekut-siinne-paberipuu-on-juba-kasutusel?id=84097046
VARIVALITSUS | Jaak Laineste: puit on ehitamiseks parem kui betoon ja lahendab kaks rasket Eesti probleemi,"Eesti on kasvuhoonegaaside paiskajana unikaalses rollis – põlevkivienergeetika, mis annab meile valdava osa elektrist, olulise ekspordiartikli ja energiajulgeoleku ning töökohad sisuliselt kogu Ida-Virumaale, on ülimalt kliimavaenulik. Põlevkivi kaevandamine ja selle töötlemine annab lõviosa Eesti CO2-heitmetest, mis paigutab Eesti Luxembourgi järel teisele kohale Euroopa Liidu CO2 paiskajana elaniku kohta. Absoluutnumbrites on Eesti CO2 heide muidugi väike, aga mis eeskuju me anname suurematele, kui me isegi oma väikeses ja eeldatavalt paindlikus riigis ei saa asju korda tehtud? Teine Eestile unikaalne ja viimastel aastatel avalikkuses kirgi sütitanud teema on puidu väärindamine, millel on nii keskkondlik kui ka majanduslik aspekt. Tõepoolest raiutakse Eestis palju metsa maha ning viiakse riigist välja, kuigi võiks puidu kohapeal väärindada ning hiljem suurema kasumiga maha müüa. Avalikkus otsustas, et lahendus sellele probleemile ei ole tselluloositehas ning etteruttavalt ütlen ka ära, et metsade täielik konserveerimine on utoopiline lahendus. Jätkusuutlik keskkonnapoliitika ei tohi kahjustada elukeskkondi, kuid peab defineerima, kuidas loodusvaradest väärtust luua. Just seda tasakaalu otsivadki ettevõtjad ja metsakaitsjad, kui loobivad meedias üksteise pihta erinevaid süüdistusi. Võrreldes näiteks tsementi või muid tänasel päeval ehitusel kasutuses olevaid materjale, on puit igas aspektis keskkonnasõbralikum valik. Tsemendi tootmine paiskab keskkonda suurel kogusel kasvuhoonegaase, puidu kasvamisel on hoopis vastupidine efekt – puud seovad süsihappegaasi. Puit on sajaprotsendiselt taastuv, taaskasutatav ja biolagunev ehitusmaterjal. Ka selle tootmine ja töötlemine tekitab vähem õhu- ja veereostust ja selleks kulub vähem energiat ja fossiilkütust. Miinusena tuuakse välja tuleohutuse piirangud, kuid tänapäeva meetoditega on need viidud miinimumi ning tulemusena põleb ristkihtpuit väga aeglaselt. Samuti 100% puitkonstruktsioonid võivad keerukamate ja suuremate ehitiste puhul olla oluliselt kulukamad, seetõttu kasutatakse kõrghoonete puhul betooni ja terasega kombineeritud lahendusi. Projekteerimisel ja ehitamisel peab hoolikalt arvestama puidu niiskustundlikkust. Läbi avalike ehitusprojektide suunamise areneb ka oskusteave arhitektide, inseneride ja ehitajate hulgas, kes hakkavad puitu põhimaterjalina hindama ja usaldama, ning võtavad selle laialdasemalt kasutusele ka erasektori ehitustes – kaubanduskeskustes, kortermajades jne. Eramajade ehitamisel kasutatakse juba ajalooliselt puitu palju. Siin pole vaja karta, et täiendav puidu kasutus ehituses suurendaks oluliselt nõudlust raiemahtudele: võrreldes suurte tarbijatega nagu küte (üle 50%) ja tselluloos on puidu kulu liimpuidu, ehituspuidu ja puitplaatide tootmisele oluliselt väiksem. Täna juba kasutusel olevad kõrgtehnoloogilised saeveskid ja toodetavad puitplaadid võimaldavad kasutada püsitootena oluliselt suurema osas toormest, jättes vähem madala lisaväärtusega toodeteks nagu küte ja paberipuu. Nii ma loodangi, et järgmise kinnisvarabuumi ajal kerkivad paljud majad just puitkonstruktsioonidega.",Delfi,2018-10-21T10:00:02.000Z,https://www.delfi.ee/archive/varivalitsus-jaak-laineste-puit-on-ehitamiseks-parem-kui-betoon-ja-lahendab-kaks-rasket-eesti-probleemi?id=84057756
Saarde vald kiitis heaks tselluloositehase uuringute alustamise,"Saarde vallavolikogu esimees Kadri-Aija Viik kommenteeris, et volikogu kiitis täna heaks EST-FORi avalduse, mille järgi võib alustada Saarde vallas eriplaneeeringu mõjude hindamise alustamist. Viik sõnas, et hetkel pole veel teada, millal uuringud alguse saavad: ""Ajalisest tähtajast polnud sel hetkel juttu, täna on otsust, nüüd saavad nad selle otsusega pöörduda vabariigi valitsuse poole, et näidata, et Eestimaal on selline kant, mis ei tauni nende tegevust,"" sõnas ta vahetult pärast volikogu istungi lõppu. ""Meil on siin targad inimesed, kes saavad aru, et ilma raamatuid lugemata targaks ei saa, samamoodi ei saa midagi teada enne uuringuid,"" sõnas volikogu esimees. Saarde vallas plaanitakse tema sõnul uurida mitmeid kohti, kuhu võiks tselluloositehas sobida. EST-FORi enda avalduse järgi peab maalapp olema vähemalt 100 hektarit suur ning asuma Rail Baltiva planeeritava kaubajaama lähistel. Seejuures peaks tehas vett saama Pärnu jõest.",Delfi,2018-10-17T13:57:48.000Z,https://www.delfi.ee/news/paevauudised/eesti/saarde-vald-kiitis-heaks-tselluloositehase-uuringute-alustamise?id=84023830
"Kristjan Piirimäe: metsakriisi eest vastutavad Aigar Kallas, Andres Talijärv, Marku Lamp ja Siim Kiisler","Juba aastal 2010 avaldas Riigikontroll auditaruande, mille peamine järeldus oli, et riigimetsi ei majandata jätkusuutlikult, sest tehakse liiga palju lageraiet. Praeguseks 11 aastat RMK juhatuse esimehena töötanud Aigar Kallas eitab üleraie probleemi, väites, et “ei ole ohtu, et Eestist metsad kaoksid”. Keskkonnaministeeriumis vastutab juba pikka aega metsapoliitika eest Marku Lamp. Tema on ajakirjanduses väitnud, et “mets ei saa otsa” ja selgitanud sealjuures, et “seadus ei määratle taimestiku vanust metsas”.",Maaleht,2018-10-03T21:07:20.000Z,https://maaleht.delfi.ee/artikkel/83864805/kristjan-piirimae-metsakriisi-eest-vastutavad-aigar-kallas-andres-talijarv-marku-lamp-ja-siim-kiisler
"Üllar Saaremäe kavatseb astuda Isamaasse, õlitab püssi ja ootab kaksikuid","Punklaulupeo luulelembist isa Üllar Saaremäe ei saa päevagi hakkama ilma, et ei püüaks maailma paremaks muuta. Kaks aastakümmet Rakvere Teatrit juhtinud ja nüüd vabakutselise leiba maitsval Üllar Saaremäel on olnud plahvatuslik loomeaasta: üldluulepeo väljamõtlemine ja lavastamine, teatri asutamine Neerutisse. Lummav McMurphy roll lavastuses “Lendas üle käopesa”... “Kui sünnivad kaksikud,” kordab Saaremäe me kohtumise jooksul oma ootust kui mantrat ja lubab, et tuure maha ei võta, kuid keskendub kindlasti hoopis perele.",Maaleht,2018-10-03T21:07:19.000Z,https://maaleht.delfi.ee/artikkel/83880773/ullar-saaremae-kavatseb-astuda-isamaasse-olitab-pussi-ja-ootab-kaksikuid
Tartu linn pöördub riigi vastu kohtusse,"Tartu linnavolikogu otsustas esitada riigikohtule taotluse tunnistada põhiseadusega vastuolus olevaks ja kehtetuks planeerimisseaduse mitmed sätted, mis käsitlevad riigi eriplaneeringu koostamist ja finantseerimist. Tartu linn on seisukohal, et riigi eriplaneeringu kasutusala ja suur riiklik huvi ei ole seaduses üheselt mõistetav, eriplaneeringu regulatsioon riivab omavalitsuse enesekorraldus- ja otsustusõigust oma arengu planeerimisel ning on vastuolus kohaliku omavalitsuse põhiseaduslike tagatistega. Tartu hinnangul kujutab riigi eriplaneeringuga kavandatavate ehitiste planeerimine riivet omavalitsuse enesekorraldusõigusele, kes ei saa lõplikult otsustada oma territooriumil toimuva üle. Riigi eriplaneeringugust tulenevat sekkumist ei ole planeeringuala omavalitsustel võimalik vältida, kuna riigi eriplaneeringu algatamises, koostamises ja kehtestamises on neil võimalik osaleda üksnes arvamuste ja ettepanekute esitamisega. Planeerimisseadus näeb ette, et riiklikku huvi väljendav planeering peab lähtuma riiklikest huvidest, arvestades võimaluse korral kohalikke huvisid. Sekkumine riigi eriplaneeringuga mõjutab omavalitsuse enesekorraldusõiguse teostamist, otsuse- ja valikuvabadust. Riigi eriplaneeringuga kavandatud ehitise ehitamisest ja käitamisest tulenevad mitmesugused mõjud ehitise asukoha omavalitsuse ningnaaberomavalitsuste majanduslikule, sotsiaalsele ja kultuurilisele arengule ning looduskeskkonnale. Omavalitsus, kus riigi eriplaneeringuga kavandatud ehitisest tulenevadmõjud avalduvad, peab hakkama nimetatud mõjudega tegelema (sh negatiivseid mõjusid leevendama) ja varasemalt tehtud arenguplaane vastavalt kohandama. Sisuliselt tähendab see ka sekkumist poliitilistesse valikutesse – riigi eriplaneeringu elluviimine võib oluliselt pärssida rahvalt mandaadi saanud poliitilise jõu programmiliste seisukohtade realiseerimise võimalust. Riigi eriplaneering koostatakse eelkõige maakonnaüleste huvideväljendamiseks riigikaitse ja julgeoleku, energeetika, gaasi transpordi, jäätmemajanduse ning maavarade kaevandamise valdkonnas või eespool nimetatud huvide väljendamiseks avalikus veekogus ja majandusvööndis. Tartu kaebas, et seaduses pole piisavalt selgelt määratletud, mis on ""suur riiklik huvi"", mida eriplaneering eeldab. ""Kas suur riiklik huvi võib väljenduda ka kaudselt, näiteks üksnes läbi selle, et riigil on huvi erahuvides rajatava ehitise toimimisega kaasneva positiivse majandusmõju vastu?"" küsis Tartu linn. Kaebuse kontekstiks oli hiljutine katse kehtestada riigi eriplaneering, et rajada Tartu lähedale tselluloositehas. Valitsus loobus sellest mõttest tartlaste terava vastuseisu tõttu.",Delfi,2018-09-13T14:16:36.000Z,https://www.delfi.ee/news/paevauudised/eesti/tartu-linn-poordub-riigi-vastu-kohtusse?id=83661985
Tselluloositehase vastane tegi Isamaale suurannetuse,"Kaspar Kokk ise andis 30 000, tema isa Ilmar Kokk 5000 ja äripartner Kristjan Oolo veel 5000. Valitsus teatas 21. juunil, et lõpetab Tartumaa tselluloostehase eriplaneeringu. Lühikeses ajavahemikus 2000-6000 eurot päevas ülekannetega panid Kokk ja partnerid annetuse kokku. Näiteks samal päeval kui tuli valitsuse otsus, kandis Ilmar Kokk Isamaale 2000 eurot. Päev varem oli Kaspar Kokk teinud Isamaale 5000 eurose ülekande, Ilmar Kokk jälle 2000-e eurose. Veel kaks päeva enne seda kandis Kaspar Kokk kaks korda 5000 eurot ja Kristjan Oolo 2500 eurot. Ametlikult puudus Isamaal seisukoht Tartu tselluloositehase osas. Ismaalasest keskonnaminister Siim Kiisler oli aga eriplaneeringu poolt. Võttis mitmel korral selle kaitseks sõna ja kritiseeris vastaseid. Ministrina kellel tehasega kõige suurem puutumas tekkis paratamatult mulje, et Kiisler on antud küsimuses partei eeskõneleja. Kui valitsus ja sealhulgas Isamaa lõpuks vastupidise otsuse tegid, siis paistab välja nagu Isamaa oleks oma otsust muutnud. Suurannetajal Kaspar Kokkal on aga ka potentsiaalne ärihuvi, miks tselluloositehase vastu olla. Kokk on seotud Pärnu sadamaga ja on Pärnu sadama nõukogu liige. Suur osa Pärnu sadama tuludest tuleb ümarpuidu väljaveost Soome ja Rootsi tselluloositehastele. Samuti on Pärnu sadama oluliseks kliendiks Raul Kirjaneni ettevõtted. Uus tselluloositehas Tartumaal oleks neile ärodele otseseks konkurendiks ja võiks potentsiaalselt vähendada ka Pärnu sadamat läbivaid kaubavoogusid. Kaspar Kokk ütleb Ekspressile, et sellised seosed on meelevaldsed. Tartumaa tselluloositehase vastu on ta tõesti, sest ta on tartlane ja nagu enamus teisigi Tartu elanikke, ei toetanud tehaseprojekti. Annetused Isamaale on aga seotud sellega, et selle aasta alguses sai Kokkast erakonna Tartu piirkonna esimees ning annetatud raha, mis läheb formaalselt küll partei kontole, on antud klausliga, et seda kasutatakse Tartu piirkonnaorganisatsiooni arendamiseks. Samamoodi eitab parteile tehtud annetuste ja tselluloositehase eriplaneeringu seost Isamaa peasekretär Priit Sibul. „Kui need asjad nii lihtsad oleks,” muigab Sibul. Tõsi, Kokka poolt tehtud annetused ei ole salajased, vaid partei aruannetes selgelt kirjas. Kui tegu oleks sobinguga, paistaks avalik annetamine veidi idiootne. Teisalt, annetuste ajastus oli ikka väga samal ajal kui valitsus tselluloositehase eriplaneeringule kriipsu peale tõmbas. See paneb ikka kulmu kergitama.",Eesti Ekspress,2018-08-30T11:31:51.000Z,https://ekspress.delfi.ee/kuum/tselluloositehase-vastane-tegi-isamaale-suurannetuse?id=83515075
Kodanikuühiskonna õppetunnid seoses tselluloositehasega,"Miks väga suur hulk tartlasi ja ka inimesi väljaspool Tartut ometi ei rõõmustanud, et Eesti majandus saab puidutöötlemistehase kujul vägeva süsti, nagu lubati? Algul ei tundunud mõte biorafineerimistehasest üldsegi halb (tulevast tööstust esitleti tõepoolest eufemistlikult biorafineerimistehasena!). 2017. aasta suve jooksul sai siiski selgeks, et tegemist on tselluloositehasega, sellisega nagu näiteks Äänekoskis Soomes. Ja mida aeg edasi, seda rohkem kogunes infot, mis rahutuks tegi.",Eesti Ekspress,2018-07-17T21:25:02.000Z,https://ekspress.delfi.ee/arvamus/kodanikuuhiskonna-oppetunnid-seoses-tselluloositehasega?id=83058349
"SUUR INTERVJUU Janek Mäggiga: viis, kuidas riik kodanikega suhtleb, on kiviajast","Maal on Eestis võimalik väga mõnusalt elada ja elataksegi, leiab riigihaldusminister Janek Mäggi, kes lühikesel ametiajal on jõudnud käia kuues maakonnas. ""Mina arvasin ka, et tegelikult võiks ära uurida. Kuid fakt on see, et tehase rajamisega Emajõe seis millimeetritki paremaks ei lähe. Seda ei saa uuringutest selguda, et läheb midagi paremaks. Ja seis on seal üsna kehv mitte ainult võimaliku tehase pärast, vaid ka põllumajandusreostus on päris suur.""",Maaleht,2018-07-04T21:00:18.000Z,https://maaleht.delfi.ee/tarbija/suur-intervjuu-janek-maggiga-viis-kuidas-riik-kodanikega-suhtleb-on-kiviajast?id=82917121
Kodanikuliikumine Eesti Metsa Abiks tunnustab valitsuse otsust tselluloositehase eriplaneeringu lõpetamise osas,"Kodanikuühendus Eesti Metsa Abiks (EMA) tunnustab valitsuse eilset otsust, millega algatati Est-Fori tselluloositehase eriplaneeringu lõpetamine, ning meenutab, et juba enne planeeringu algatamist oli ühendus seisukohal, et sellist planeeringut algatada ei tohi, informeerides sellest ka valitsuse liikmeid. Lisaks pöördus kodanikuühendus planeeringumenetluse vaidlustamiseks läinud aasta septembris ja sellele järgnenud kuudel kohtusse, üritades vaidlustada tõsiasja, et avalikkus kaasatakse planeerimise küsimusse alles pärast eriplaneeringu algatamist. EMA hinnangul sai riigi otsuse puhul eriplaneering lõpetada aga määravaks just Tartus ning Tabiveres tärganud kodanikuühenduste „Emajõe elu hoieldes“ ja „Tabivere ei luba“ tekkimine ning kohalike elanike muljetavaldav väljaastumine, mis on toonud tänavatele tuhandeid oma elukeskkonna kaitseks välja astunud eestlasi. Kodanikuühendus avaldab lootust, et edaspidi rakendatakse riigi eriplaneeringu menetlust sihtotstarbepäraselt, mitte kohalike kogukondade hääle tasalülitamiseks eraettevõtluse mugavuse huvides. Kuna on kõlanud hääli, mis soovitavad tehast kusagile mujale teha, näiteks tööstusest juba niigi laastatud Ida-Virumaale, siis soovib ühendus selgelt välja öelda, et EMA on tselluloositehase rajamise vastu mistahes Eestimaa piirkonnas, kuna küsimus pole mitte asukohas, vaid tehase mõjus meie metsale ja veele, kuna ühenduse hinnangul teeb sedavõrd mastaapse puidutööstuse rajamine, nagu Emajõe äärde kavandati, säästva metsanduse arendamise Eestis võimatuks. Seda kinnitab hästi ka Est-Fori tehase ühe eestvedaja Margus Kohava viimane projekt, nimelt Estonian Celli rajatud Kunda tselluloositehas. Ehkki kõnealune tehas vajab pea seitse korda vähem puitu, täpsemalt haavapuitu, siis on Eesti vanade haavikute elustik peale kõnealuse tehase rajamist tõsise löögi alla sattunud. Haavikud on järjepanu haavapuitmassitehasesse veetud ning haavikute elustiku kaitset pole riigi poolt õigeaegselt kohaldatud, kusjuures üks elutegevuseks vanu haavikuid vajavatest liikidest on lendorav, kellele ennustatakse juba lähiaastatel täielikku kadumist meie territooriumilt. Väärib meenutamist, et kuigi ka Kunda tehas pidi tulema moodsaim ja kõrgtehnoloogilisim, siis tuvastasid EMA aktivistid möödunud aastal tehasest tõsise lekke ning hilisemal uurimisel selgus, et väljalasketoru oli vähemalt kümnest kohast katki. Kodanikuühendus soovib rõhutada, et EMA pole põhimõtteliselt puidutööstuse vastu, aga riigile kui tervikule pikaajalise olulise mõjuga projektidesse tuleb kaasata lai ring erialaspetsialiste juba nende projektide algfaasis ning nende erialateadmisi tuleb võtta reaalselt arvesse, eristades sel kombel mõeldavad arendused mõeldamatutest. Praegu käimasoleva metsanduse arengukava 2030 koostamise käigus peab ühiskond metsanduse tuleviku osas kokkuleppe saavutama ning alles seejäral saab edasi mõelda, millisel kujul puidutööstus Eestis areneda võiks. Kuna kodanikuühenduse selgeks seisukohaks on, et raiemahud peavad vähenema, siis tuleb kõne alla eelkõige jätkusuutmatu puidutööstuse sulgemine eelkõige olemasolevate pelleti- või tselluloosivabrikute näol ning nende asendamisega näiteks püsimetsandusest saadava, kvaliteetpuidul baseeruva ja 21. sajandile kohase tööstuse arendamisega, mis tegeleks väärtuslike, süsinikku pikaks ajaks salvestavate kvaliteettoodete valmistamisega.",Delfi,2018-06-22T11:48:32.000Z,https://www.delfi.ee/news/paevauudised/eesti/kodanikuliikumine-eesti-metsa-abiks-tunnustab-valitsuse-otsust-tselluloositehase-eriplaneeringu-lopetamise-osas?id=82744405
VIDEO | Peaminister Ratas eriplaneeringu lõpetamisest: kohe alguses pidanuks kohalikke kuulama ja tegema paremat selgitustööd,"Peaminister Jüri Ratase sõnul ei saa eriplaneeringuga edasi minna, kui kõikide sihtrühmade vahel on jätuvalt vasatasseis. ""Pean nentima, et paraku ei ole olukord ajaga paranenud, vaid isegi halvenenud,"" märkis Ratas ja lisas, et valitsus ei näe võimalust eriplaneeringuga Tartumaal jätkata. Tartlaste vastasseis tselluloositehasele on algusest peale olnud tugev. Möödunud kuul toimus aktivistide algatusel isegi n-ö Emajõe kett, kuhu kogunesid tselluloositehase vastased. Oma toetushääle eriplaneeringu lõpetamiseks on andnud üle 9000 inimese. Mis aga tulnuks teha paremini, et vältida olukorda, kuhu nüüdseks oleme sattunud ehk osapoolte diskussiooni puudumiseni? ""Selgitada ja kuulata,"" möönis peaminister. Küsimusele, miks ei tundnud valitsus varem selle vastu huvi, kas arendaja on kohaliku kogukonnaga rääkinud ning kas viimaste nõusolek on olemas, vastas Ratas, et valitsus on selle eest seisnud alates projekti algatamisest. ""Valitsus on tundnud selle vastu huvi esimesest tunnist, kui eriplaneeringu mõte üldse lauale käidi,"" ütles ta. Küll aga leiab peaminister, et puidurafineerimistehas siiski võiks Eestisse tulla. ""Me räägime siinkohal väga suurtest investeeringutest, mis tooksid kaasa nii kõrgepalgalisi töökohti kui aitaksid meil üht oma peamist loodusvara väärindada,"" lausus Ratas.",Delfi,2018-06-21T13:35:03.000Z,https://www.delfi.ee/news/paevauudised/eesti/video-peaminister-ratas-eriplaneeringu-lopetamisest-kohe-alguses-pidanuks-kohalikke-kuulama-ja-tegema-paremat-selgitustood?id=82730023
"BLOGI ja VIDEO | Valitsus otsustas, et tselluloositehase eriplaneering lõpetatakse","Teema on olnud pikka aega õhus ja poliitikud on pikalt eri variante kombanud. Hiljuti kinnitasid nii sotsid kui Isamaa, et ei toeta eriplaneeringuga jätkamist. Keskerakond aga jättis otsad siiski lahtiseks. Mailis Reps sõnas teisipäeval, et otsus tehakse neljapäeval ehk täna. Täna leiti konsensus. Peaminister Jüri Ratase sõnul takistab kohaliku kogukonna ja omavalitsuste vastuseis tehase eriplaneeringu elluviimist ning seda ilmestavad ka mitmed kohtuvaidlused. ""Olen korduvalt rõhutanud, et valitsus ei soovi juba eos nullida ettevõtjate initsiatiivi. Ettevõtted ja suured investeeringud loovad inimestele töökohti ja kasvatavad terve ühiskonna jõukust. Samas on selge, et kohaliku kogukonna arvamust arvesse võtmata tööstust rajada ei saa,"" ütles ta. Justiitsminister Urmas Reinsalu lisas, et antud juhul alustati eriplaneeringu lõpetamist ülekaaluka avaliku huvi tõttu. Riigihalduse ministri Janek Mäggi sõnul plaanitakse ettevõtjatega kindlasti läbi rääkida. Mäggi hinnangul ebaõnnestus ettevõtjate koostöö kohalike inimeste ja kohalike omavalitsustega. Ta märkis, et Eestis mitmeid näiteid, kus see on väga hästi õnnestunud. Mäggi rõhutas, et eelkõige ettevõtjal endal lasub ülesanne jõuda sobiva tulemuseni. ""Mina ütlen, et võib-olla ei tehtud midagi valesti, vaid lihtsalt ebaõnnestuti. Ettevõtluses on see täiesti tavaline,"" lausus Mäggi. Riigi eriplaneeringu lõpetamise kohta teeb valitsus otsuse pärast lõpetamismenetlust, milleks praeguste hinnangute kohaselt võib kuluda mitu kuud. Loe blogist, kuidas valitsusliikmed oma otsust põhjendasid!",Delfi,2018-06-21T08:58:40.000Z,https://www.delfi.ee/news/paevauudised/eesti/blogi-ja-video-valitsus-otsustas-et-tselluloositehase-eriplaneering-lopetatakse?id=82727141
"Yana Toom: usun, et Ida-Viru inimesed tselluloositehase vastu ei protestiks","Ida-Virumaa valijaid esindav Euroopa Parlamendi saadik Yana Toom (Keskerakond) ütles eile, et praeguseks on võimalus tselluloositehase rajamiseks Tartu lähistele läinud. Täna otsustab Keskerakonna juhitav valitsus, kuidas tehase ehitamsega edasi minna. Kuna kaks koalitsioonipartnerit, sotsid ja Isamaa, toetavad eriplaneeringu lõpetamist, on tõenäoline, et valitsus sellise otsuse ka teeb.",Eesti Päevaleht,2018-06-20T21:05:03.000Z,https://epl.delfi.ee/eesti/yana-toom-usun-et-ida-viru-inimesed-tselluloositehase-vastu-ei-protestiks?id=82716959
Tselluloositehase anatoomia: kuidas kõik pekki läks,"Tartumaale puidurafineerimistehast ehitada sooviv Est-For Invest pole veel otsustanud, mida teha, kui homsel valitsuse istungil peaks tulema otsus tehase eriplaneering peatada. „See, et planeering on aasta otsa seisnud, on kõige suurem probleem,“ tunnistab Est-Fori üks eestvedaja Aadu Polli. Ajal, kui oleks pidanud tegema uuringuid, vestlema ekspertidega, kohtuma kogukondadega, konsulteerima kohalike valitsejatega, korraldama infopäevi, pole õieti midagi tehtud. „Fakte pole juurde tulnud, emotsioone küll,“ lisab Est-Fori teine käilakuju Margus Kohava protsessi kohta. Est-For on ise küll ühte-teist teinud, aga tegelikult on nad juriidilises mõttes kõrvalseisjad, kes ei saa otsustada. Kaks nädalat tagasi avaldasid Kohava ja Polli näiteks loo, kus kirjutasid, et planeeringuprotsessist võiks kohe välja võtta asukohad, mis Tartule lähemal kui 10 kilomeetrit, ja et nemad unistavad Tabiverest. Sõna „unistavad“ pandi just sellepärast, et Est-For ise ei tohi kohta määrata. Tabivere käidi välja aga seetõttu, et võtta maha selliseid meeme nagu „Tartu äärde“, „Tartu külje alla“, „Vorbuse tehas“. Taheti pingeid leevendada, vastuseks saadi aga liikumine „Tabivere ütleb Ei!“ ja inimkett Tabivere kaitseks. Arendajad tõttasid sellepeale parandama, et ka Tabivere on ainult üks paljudest variantidest. „Oleme sattunud infosõtta,“ tunnistavad Kohava ja Polli. Mida iganes Est-For ütleb, see satub kohe rünnaku alla. Tehasemeeste vaatenurgast käib nende pihta propaganda ja valetamine. Tehase vastased – Ekspress räägib näiteks Tartu apelli ühe eestvedaja Asko Lõhmusega – arvavad propaganda ja valede suuna osas vastupidi. Praegu kõlab veidralt, aga kõik algas ju nii hästi. ",Eesti Ekspress,2018-06-19T21:25:03.000Z,https://ekspress.delfi.ee/kuum/tselluloositehase-anatoomia-kuidas-koik-pekki-laks?id=82694443
